IndividualID,SpeciesName,Date,Site,StableIsotope,LiveMeasure,Height-MaxLength,Width-BarnacleHeight,Aperature-LimpetHeight,WholeWeight-AirDry,ShellWeight-OvenDry,ShellWeightWithOperculum,TissueWeight-Wet,TissueWetWithOperculum/Plates/Mantle,Operculum/MantleWeight,TissueWeight-OvenDry,ImmersedWholeWeight,FoilNumber,AshFreeDryMass,Comment
1387,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,13.00,7.70,,0.213,0.076,FALSE,0.069,FALSE,,0.017,,2058,,Mark_Novak
1383,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,13.60,8.40,,0.188,0.076,FALSE,0.056,FALSE,,0.014,,2057,,Mark_Novak
1384,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,14.10,8.70,,0.300,0.126,FALSE,0.087,FALSE,,0.019,,2056,,Mark_Novak
1391,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,7.50,4.60,,0.042,0.016,FALSE,0.008,FALSE,,0.003,,2055,,Mark_Novak
1372,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,14.60,9.50,,0.344,0.139,FALSE,0.092,FALSE,,0.021,,2054,,Mark_Novak
1379,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,16.20,9.00,,0.363,0.148,FALSE,0.098,FALSE,,0.020,,2053,,Mark_Novak
1377,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,15.60,9.10,,0.282,0.118,FALSE,0.067,FALSE,,0.016,,2052,,Mark_Novak
1374,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,12.20,7.40,,0.168,0.068,FALSE,0.042,FALSE,,0.010,,2051,,Mark_Novak
1371,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,10.00,6.20,,0.125,0.050,FALSE,0.031,FALSE,,0.006,,2050,,mixup??? Mark_Novak
1369,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,13.30,8.90,,0.300,0.124,FALSE,0.079,FALSE,,0.019,,2049,,Mark_Novak
1370,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,14.10,7.70,,0.300,0.125,FALSE,0.082,FALSE,,0.018,,2048,,Mark_Novak
1380,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,12.70,7.60,,0.186,0.073,FALSE,0.058,FALSE,,0.015,,2047,,Mark_Novak
1378,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,13.60,8.00,,0.233,0.095,FALSE,0.063,FALSE,,0.011,,2046,,Mark_Novak
1373,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,17.80,10.60,,0.528,0.217,FALSE,0.141,FALSE,,0.035,,2045,,Mark_Novak
1375,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,17.40,10.30,,0.464,0.178,FALSE,0.140,FALSE,,0.029,,2044,,Mark_Novak
1381,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,15.90,9.00,,0.332,0.136,FALSE,0.086,FALSE,,0.019,,2043,,Mark_Novak
1382,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,11.50,7.10,,0.114,0.046,FALSE,0.028,FALSE,,0.006,,2042,,Mark_Novak
1351,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,15.20,9.00,,0.372,,FALSE,,FALSE,,0.103,,2041,,Mark_Novak
1350,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,14.60,13.50,,0.513,,FALSE,,FALSE,,0.152,,2040,,Mark_Novak
1352,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,14.80,9.40,,0.224,,FALSE,,FALSE,,0.060,,2039,,Mark_Novak
1353,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,13.50,11.10,,0.309,,FALSE,,FALSE,,0.083,,2038,,Mark_Novak
1357,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,11.90,9.20,,0.277,,FALSE,,FALSE,,0.095,,2037,,Mark_Novak
1355,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,20.10,12.60,,0.781,,FALSE,,FALSE,,0.229,,2036,,Mark_Novak
1358,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,9.80,8.20,,0.130,,FALSE,,FALSE,,0.033,,2035,,Mark_Novak
1314,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,36.70,20.80,23.00,6.683,4.279,TRUE,,FALSE,,0.623,,2034,,Chris_Gibbons
1356,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,17.30,11.30,,0.610,,FALSE,,FALSE,,0.189,,2033,,Mark_Novak
1361,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,16.90,12.90,,0.572,,FALSE,,FALSE,,0.195,,2032,,Mark_Novak
1390,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,10.80,6.20,,0.112,0.043,FALSE,0.026,FALSE,,0.005,,2031,,Mark_Novak
1396,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,25.10,16.50,14.80,3.290,2.036,FALSE,1.108,FALSE,,0.297,,2031,,Chris_Gibbons
1401,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,28.80,17.70,18.00,3.894,2.417,FALSE,1.226,FALSE,,0.346,,2030,,Chris_Gibbons
1394,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,22.50,13.70,14.20,1.913,1.242,FALSE,0.541,FALSE,,0.145,,2029,,Chris_Gibbons
1397,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,24.90,14.70,16.30,2.390,1.510,FALSE,0.779,FALSE,,0.212,,2028,,Chris_Gibbons
1395,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,21.60,14.30,14.60,2.113,1.356,FALSE,0.651,FALSE,,0.175,,2027,,Chris_Gibbons
1402,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,20.80,14.70,13.50,2.024,1.333,FALSE,0.570,FALSE,,0.172,,2026,,Chris_Gibbons
1307,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,39.60,21.20,22.90,7.655,5.010,TRUE,,FALSE,,0.636,,2025,,Chris_Gibbons
1318,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,35.80,21.60,22.30,7.019,4.177,TRUE,,FALSE,,0.796,,2024,,Chris_Gibbons
1329,Acanthochitona zelandica,6/11/2006,LighthouseReef,FALSE,FALSE,16.70,10.70,,0.826,0.285,FALSE,0.123,FALSE,,0.046,,2023,,Mark_Novak
1354,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,15.90,8.70,,0.340,,FALSE,,FALSE,,0.104,,2022,,Mark_Novak
1360,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,11.70,6.40,,0.187,,FALSE,,FALSE,,0.058,,2021,,Mark_Novak
1316,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,44.10,25.90,24.90,12.003,6.745,TRUE,,FALSE,,1.530,,2020,,Chris_Gibbons
1310,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,12.50,7.00,7.60,0.234,0.143,TRUE,,FALSE,,0.025,,2019,,Chris_Gibbons
1362,Onchidella nigricans,6/11/2006,CapeFoulwind,FALSE,FALSE,11.90,9.20,,0.222,,FALSE,,FALSE,,0.061,,2018,,Mark_Novak
1317,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,39.10,22.40,24.20,7.528,4.588,TRUE,,FALSE,,0.782,,2017,,Chris_Gibbons
1398,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,25.30,17.20,17.10,3.141,2.134,FALSE,0.832,FALSE,,0.221,,2016,,Chris_Gibbons
1399,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,25.20,16.40,15.80,2.892,1.724,FALSE,1.029,FALSE,,0.307,,2015,,Chris_Gibbons
1315,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,38.60,22.60,23.60,8.805,5.428,TRUE,,FALSE,,0.632,,2014,,Chris_Gibbons
1331,Acanthochitona zelandica,6/11/2006,LighthouseReef,FALSE,FALSE,19.50,12.90,,0.720,0.253,FALSE,0.089,FALSE,,0.043,,2013,,Mark_Novak
1336,Acanthochitona zelandica,6/11/2006,LighthouseReef,FALSE,FALSE,7.60,3.80,,0.031,0.017,FALSE,0.011,FALSE,,0.003,,2012,,Mark_Novak
1388,Onithochiton neglectus neglectus,6/11/2006,RobynSeaTable,FALSE,FALSE,10.70,6.50,,0.118,0.047,FALSE,0.031,FALSE,,0.008,,2011,,Mark_Novak
1320,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,32.00,19.20,21.10,4.772,2.970,TRUE,,FALSE,,0.520,,2010,,Chris_Gibbons
1305,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,15.80,9.20,10.20,0.527,0.347,TRUE,,FALSE,,0.050,,2009,,Chris_Gibbons
1313,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,32.80,19.00,20.20,5.038,3.323,TRUE,,FALSE,,0.385,,2008,,Chris_Gibbons
1308,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,13.60,8.20,8.80,0.361,0.231,TRUE,,FALSE,,0.034,,2007,,Chris_Gibbons
1400,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,21.50,13.80,15.10,1.805,1.066,FALSE,0.640,FALSE,,0.224,,2006,,Chris_Gibbons
1319,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,30.30,17.90,19.10,3.887,2.637,TRUE,,FALSE,,0.282,,2005,,Chris_Gibbons
1311,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,11.90,6.80,7.50,0.213,0.141,TRUE,,FALSE,,0.015,,2004,,Chris_Gibbons
1309,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,11.90,5.90,6.20,0.158,0.101,TRUE,,FALSE,,0.014,,2003,,Chris_Gibbons
1312,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,12.50,7.10,7.50,0.278,0.201,TRUE,,FALSE,,0.015,,2002,,Chris_Gibbons
1306,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,13.30,7.40,8.40,0.311,0.203,TRUE,,FALSE,,0.023,,2001,,Chris_Gibbons
1367,Cellana flava,6/11/2006,EPFSLabRocks,FALSE,FALSE,11.00,8.80,3.10,0.091,0.073,FALSE,0.018,FALSE,,0.008,,1970,,Mark_Novak
1225,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,20.90,12.70,15.70,1.243,0.959,TRUE,0.214,FALSE,0.004,0.060,,1969,,
1224,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,24.20,15.70,18.60,2.166,1.672,TRUE,0.431,FALSE,0.008,0.121,,1968,,
1227,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,18.00,11.20,15.20,0.781,0.603,TRUE,0.142,FALSE,0.003,0.037,,1967,,
1218,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,29.40,17.80,21.80,3.018,2.242,TRUE,0.643,FALSE,0.012,0.190,,1966,,
1217,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,29.30,18.20,21.90,3.264,2.408,TRUE,0.732,FALSE,0.014,0.197,,1965,,
1219,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,22.10,13.80,16.70,1.383,1.021,TRUE,0.326,FALSE,0.006,0.088,,1964,,
1210,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,30.90,18.60,23.20,3.903,,TRUE,1.087,FALSE,0.018,0.316,,1963,,
1216,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,33.80,21.80,26.60,4.803,3.248,TRUE,1.433,FALSE,0.027,0.387,,1962,,
1214,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,33.10,21.30,26.30,4.263,2.890,TRUE,1.192,FALSE,0.022,0.281,,1961,,
1213,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,35.50,23.70,27.60,6.139,4.424,TRUE,1.430,FALSE,0.033,0.313,,1960,,
1365,Cellana flava,6/11/2006,EPFSLabRocks,FALSE,FALSE,13.30,10.00,3.90,0.194,0.132,FALSE,0.060,FALSE,,0.016,,1959,,Mark_Novak
1220,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,24.60,15.60,19.20,2.202,1.633,TRUE,0.509,FALSE,0.009,0.128,,1958,,
1304,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,17.00,9.90,11.90,0.666,0.410,TRUE,0.149,FALSE,,0.063,,1957,,Chris_Gibbons
1364,Cellana flava,6/11/2006,EPFSLabRocks,FALSE,FALSE,11.20,12.20,4.30,0.473,0.349,FALSE,0.119,FALSE,,0.030,,1956,,Mark_Novak
1348,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,35.10,26.70,9.00,4.059,2.206,FALSE,1.776,FALSE,,0.355,,1955,,Mark_Novak
1211,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,27.90,18.00,22.40,3.761,1.827,TRUE,0.782,FALSE,0.015,0.218,,1954,,
1363,Cellana flava,6/11/2006,EPFSLabRocks,FALSE,FALSE,23.90,19.70,9.40,2.062,1.370,FALSE,0.668,FALSE,,0.104,,1953,,Mark_Novak
1349,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,36.40,27.80,11.30,5.081,3.129,FALSE,1.864,FALSE,,0.451,,1952,,Mark_Novak
1347,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,41.80,34.60,13.40,9.048,5.715,FALSE,3.269,FALSE,,0.752,,1951,,Mark_Novak
1346,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,35.60,29.90,12.40,6.144,3.441,FALSE,2.640,FALSE,,0.542,,1950,,Mark_Novak
1215,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,30.90,19.20,23.70,3.432,2.430,TRUE,0.840,FALSE,0.014,0.231,,1949,,
1345,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,38.20,29.50,12.90,7.621,4.180,FALSE,3.362,FALSE,,0.692,,1947,,Mark_Novak
1297,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,27.10,11.80,17.00,2.821,1.889,TRUE,0.771,FALSE,,0.202,,1946,,Chris_Gibbons
1341,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,34.60,27.40,10.40,4.655,2.606,FALSE,2.011,FALSE,,0.409,,1944,,Mark_Novak
1302,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,14.40,7.70,9.40,0.416,0.248,TRUE,0.089,FALSE,,0.040,,1943,,Chris_Gibbons
1298,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,18.70,10.70,11.70,0.970,0.641,TRUE,0.187,FALSE,,0.061,,1942,,Chris_Gibbons
1342,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,47.50,38.40,13.40,11.349,6.791,FALSE,4.434,FALSE,,0.935,,1941,,Mark_Novak
1343,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,51.00,40.90,17.70,15.662,10.197,FALSE,5.325,FALSE,,1.098,,1940,,Mark_Novak
1334,Acanthochitona zelandica,6/11/2006,LighthouseReef,FALSE,FALSE,8.80,4.50,,0.058,0.019,FALSE,0.018,FALSE,,0.006,,1938,,Mark_Novak
1303,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,14.30,8.10,9.20,0.407,0.269,TRUE,0.104,FALSE,,0.045,,1937,,Chris_Gibbons
1366,Cellana flava,6/11/2006,EPFSLabRocks,FALSE,FALSE,13.30,10.20,3.00,0.206,0.140,FALSE,0.064,FALSE,,0.018,,1936,,Mark_Novak
1299,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,10.80,5.30,6.50,0.168,0.091,TRUE,0.018,FALSE,,0.027,,1935,,Chris_Gibbons
1344,Cellana denticulata,6/11/2006,EPFSLabRocks,FALSE,FALSE,47.60,39.00,14.80,11.419,7.290,FALSE,4.050,FALSE,,0.901,,1934,,Mark_Novak
1301,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,18.40,10.70,11.40,0.964,0.638,TRUE,0.237,FALSE,,0.081,,1933,,Chris_Gibbons
1322,Acanthochitona zelandica,6/11/2006,LighthouseReef,FALSE,FALSE,19.50,13.00,,1.194,0.400,FALSE,0.243,FALSE,,0.068,,1932,,Mark_Novak
1323,Acanthochitona zelandica,6/11/2006,LighthouseReef,FALSE,FALSE,19.10,12.40,,1.073,0.373,FALSE,0.190,FALSE,,0.058,,1931,,Mark_Novak
1300,Cominella maculosa,6/11/2006,CapeFoulwind,FALSE,FALSE,14.80,8.00,9.40,0.487,0.314,TRUE,0.103,FALSE,,0.061,,1930,,Chris_Gibbons
1198,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,41.30,27.10,34.30,9.013,5.966,TRUE,2.861,FALSE,0.051,0.845,,1929,,
1235,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,12.80,7.60,9.10,0.235,0.169,TRUE,0.044,FALSE,0.001,0.014,,1928,,
1234,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,14.00,8.40,10.20,0.374,0.292,TRUE,0.057,FALSE,0.002,0.018,,1927,,
1197,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,47.10,33.00,39.10,14.719,9.687,TRUE,4.444,FALSE,0.094,1.240,,1926,,
1233,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,12.50,7.90,9.40,0.293,0.217,TRUE,0.056,FALSE,0.001,0.015,,1925,,
1230,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,11.60,7.30,8.30,0.235,0.186,TRUE,0.036,FALSE,0.001,0.009,,1924,,
1231,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,8.20,4.90,5.80,0.073,0.056,TRUE,0.012,FALSE,0.000,0.004,,1923,,
1232,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,9.80,5.60,6.80,0.112,0.084,TRUE,0.019,FALSE,0.000,0.008,,1922,,
1229,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,19.20,11.40,13.60,0.855,0.662,TRUE,0.166,FALSE,0.002,0.048,,1920,,
1228,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,15.10,8.90,10.90,0.417,0.327,TRUE,0.071,FALSE,0.001,0.022,,1919,,
1226,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,17.20,11.10,13.30,0.743,0.538,TRUE,0.181,FALSE,0.003,0.052,,1918,,
1221,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,19.90,13.20,15.60,1.149,0.863,TRUE,0.246,FALSE,0.005,0.064,,1917,,
1222,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,19.50,12.80,15.00,1.147,0.870,TRUE,0.205,FALSE,0.004,0.050,,1916,,
1236,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,10.90,6.60,7.70,0.201,0.163,TRUE,0.020,FALSE,0.000,0.005,,1915,,
1237,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,14.90,9.20,11.40,0.502,0.407,TRUE,0.065,FALSE,0.001,0.022,,1914,,
1190,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,53.60,35.30,45.70,20.984,13.748,TRUE,6.846,FALSE,0.117,2.301,,1913,,
1189,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,51.30,33.10,40.20,16.666,10.787,TRUE,5.473,FALSE,0.116,1.642,,1912,,
1196,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,44.10,29.90,36.20,11.325,7.600,TRUE,3.462,FALSE,0.054,1.074,,1911,,
1191,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,51.50,33.60,41.90,17.347,11.902,TRUE,5.133,FALSE,0.109,1.603,,1910,,
1223,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,24.10,16.00,18.90,2.048,1.388,TRUE,0.609,FALSE,0.010,0.156,,1909,,
1192,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,50.10,32.50,41.30,14.627,9.176,TRUE,5.190,FALSE,0.078,1.661,,1908,,
1368,Cellana flava,6/11/2006,EPFSLabRocks,FALSE,FALSE,11.40,9.50,3.40,0.098,0.079,FALSE,0.019,FALSE,,0.013,,1907,,Mark_Novak
1201,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,39.20,25.10,32.40,8.028,5.111,TRUE,2.803,FALSE,0.049,0.890,,1906,,
1193,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,51.50,32.50,41.90,15.952,,TRUE,5.615,FALSE,0.091,2.002,,1905,,
1194,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,49.70,32.60,41.50,15.444,9.794,TRUE,5.472,FALSE,0.094,1.747,,1904,,
1200,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,38.00,23.80,29.40,7.167,4.807,TRUE,2.236,FALSE,0.038,0.667,,1903,,
1199,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,38.90,26.00,30.90,5.952,4.229,TRUE,1.600,FALSE,0.031,0.402,,1902,,
1202,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,34.80,23.20,28.10,5.445,3.828,TRUE,1.504,FALSE,0.029,0.435,,1901,,
1195,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,45.30,29.20,36.60,10.478,6.873,TRUE,3.392,FALSE,0.062,1.075,,1900,,
1270,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,16.70,9.80,,0.380,0.261,FALSE,0.090,FALSE,,0.023,,1899,,
1277,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,30.30,15.80,,2.325,1.538,FALSE,0.628,FALSE,,0.089,,1898,,
1240,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,16.40,11.10,12.80,0.705,0.534,TRUE,0.135,FALSE,0.002,0.042,,1897,,
1247,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,11.70,6.90,8.70,0.194,0.141,TRUE,0.038,FALSE,0.001,0.011,,1896,,
1248,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,11.40,7.00,7.90,0.200,0.155,TRUE,0.028,FALSE,0.001,0.011,,1895,,
1243,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,12.10,6.90,8.50,0.186,0.138,TRUE,0.033,FALSE,,0.013,,1894,,
1244,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,13.00,7.90,9.20,0.282,0.215,TRUE,0.051,FALSE,0.000,0.018,,1893,,
1245,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,7.40,4.10,4.80,0.048,0.037,TRUE,0.004,FALSE,0.000,0.001,,1892,,
1246,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,9.30,5.50,6.50,0.094,0.073,TRUE,0.016,FALSE,0.001,0.006,,1891,,
1241,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,9.50,5.80,6.70,0.133,0.108,TRUE,0.016,FALSE,0.000,0.005,,1890,,
1209,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,30.20,19.90,24.50,3.588,2.473,TRUE,0.971,FALSE,0.018,0.242,,1889,,
1239,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,14.20,13.10,9.50,0.341,0.264,TRUE,0.057,FALSE,0.001,0.015,,1888,,
1292,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,16.50,9.30,,0.435,0.277,FALSE,,FALSE,,0.018,,1887,,
1295,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,14.00,7.80,,0.218,0.135,FALSE,,FALSE,,0.006,,1886,,
1242,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,7.10,3.70,4.30,0.035,0.027,TRUE,0.005,FALSE,0.000,0.002,,1885,,
1206,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,35.20,22.80,29.10,5.843,3.808,TRUE,1.939,FALSE,0.033,0.631,,1884,,
1204,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,36.00,24.10,29.50,5.565,3.900,TRUE,1.429,FALSE,0.030,0.398,,1883,,
1212,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,30.00,19.00,22.80,3.788,2.721,TRUE,1.016,FALSE,0.018,0.315,,1882,,
1207,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,32.60,21.30,25.40,4.115,2.719,TRUE,1.267,FALSE,0.020,0.389,,1881,,
1203,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,35.80,23.10,29.10,5.576,3.714,TRUE,1.643,FALSE,0.031,0.464,,1880,,
1263,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,40.00,20.70,,5.224,3.715,FALSE,1.327,FALSE,,0.249,,1879,,
1254,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,56.10,25.30,,12.461,9.268,FALSE,2.868,FALSE,,0.502,,1878,,
1262,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,40.50,20.80,,4.646,3.374,FALSE,1.104,FALSE,,0.213,,1877,,
1208,Haustrum haustorium,2/17/2006,EPFSLabRocks,FALSE,FALSE,29.80,19.60,24.00,3.640,2.565,TRUE,0.980,FALSE,0.017,0.315,,1876,,
1268,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,26.50,14.10,,1.548,1.082,FALSE,0.401,FALSE,,0.058,,1875,,
1274,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,30.70,16.50,,2.544,1.798,FALSE,0.645,FALSE,,0.133,,1874,,
1286,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,21.70,12.80,,0.989,0.673,FALSE,0.254,FALSE,,0.051,,1873,,
1252,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,54.10,25.70,,9.608,6.726,FALSE,2.672,FALSE,,0.527,,1872,,
1259,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,48.80,23.80,,8.621,6.789,FALSE,1.616,FALSE,,0.343,,1871,,
1273,Perna canaliculus,1/30/2006,CapeFoulwind,FALSE,FALSE,45.90,20.30,,5.827,4.082,FALSE,1.592,FALSE,,0.294,,1870,,
