"IndividualID","SiteID","DateID","SpeciesID","StableIsotope","LiveMeasure","Height-MaxLength","Width-BarnacleHeight","Aperature-LimpetHeight","WholeWeight-AirDry","ShellWeight-OvenDry","ShellWeightWithOperculum","TissueWeight-Wet","TissueWetWithOperculum/Plates/Mantle","Operculum/MantleWeight","TissueWeight-OvenDry","ImmersedWholeWeight","FoilNumber","AshFreeDryMass","Comment"
247,71,56,328,TRUE,FALSE,5.2,11.7,5.8,0.341,0.301,FALSE,0.029,FALSE,,,,327,,""
248,71,56,328,TRUE,FALSE,5.1,10.3,4.5,0.328,0.267,FALSE,0.046,FALSE,,,,375,,""
249,71,56,328,TRUE,FALSE,5.4,12.5,4.7,0.332,0.263,FALSE,0.04,FALSE,,,,409,,""
250,71,56,328,TRUE,FALSE,5.3,11.1,5.4,0.317,0.266,FALSE,0.044,FALSE,,,,414,,""
251,71,56,328,TRUE,FALSE,6.5,11.2,5.1,0.426,0.354,FALSE,0.061,FALSE,,,,421,,""
252,71,56,328,TRUE,FALSE,4.9,11.3,4.7,0.336,0.278,FALSE,0.04,FALSE,,,,453,,""
253,71,56,328,TRUE,FALSE,5.1,12,4.1,0.276,0.244,FALSE,0.024,FALSE,,,,456,,""
254,71,56,64,TRUE,FALSE,37.1,20.9,22.7,6.193,3.755,FALSE,2.325,TRUE,0.022,,,,,"2/3 gonads"
255,71,56,64,TRUE,FALSE,37.7,22.1,23.2,7.215,4.525,FALSE,2.437,TRUE,0.024,,,,,"2/3 gonads"
256,71,56,64,TRUE,FALSE,35.9,20.6,21.7,6.86,4.281,FALSE,2.39,TRUE,0.019,,,,,"1/2 gonads"
257,71,56,302,TRUE,FALSE,10.4,12,9.7,0.727,0.495,FALSE,,TRUE,0.001,,,,,"Not 100% on species ID"
258,71,56,302,TRUE,FALSE,10.4,11.6,10.1,0.774,0.526,FALSE,,TRUE,0.001,,,,,"Not 100% on species ID"
259,71,56,302,TRUE,FALSE,12.4,13,11.6,1.019,0.643,FALSE,,TRUE,0.003,,,,,"Not 100% on species ID, Has a few yellow spots - D. nigerimma???"
260,71,56,302,TRUE,FALSE,11.1,12.1,10.3,0.807,0.525,FALSE,,TRUE,0.003,,,,,"Not 100% on species ID, Has a few yellow spots - D. nigerimma???"
261,71,56,302,TRUE,FALSE,13.7,14.5,12,1.381,0.906,FALSE,,TRUE,0.004,,,,,"Not 100% on species ID"
262,71,56,304,TRUE,FALSE,10.6,12.8,10.2,0.62,0.378,FALSE,,TRUE,0.002,,,,,""
263,71,56,304,TRUE,FALSE,13.1,14.4,11.8,1.173,0.844,FALSE,,TRUE,0.003,,,,,"weighed after dissection"
264,71,56,304,TRUE,FALSE,10,11.8,8.8,0.562,0.349,FALSE,,TRUE,0.002,,,,,""
265,71,56,78,TRUE,FALSE,11.9,12.8,11.1,0.812,0.524,FALSE,,TRUE,0.002,,,,,"All Black - saw edged lip"
266,71,56,78,TRUE,FALSE,12.4,12.2,10.3,0.895,0.603,FALSE,,TRUE,0.002,,,,,"All Black - saw edged lip"
267,71,56,78,TRUE,FALSE,10.2,11.8,9.1,0.732,0.493,FALSE,,TRUE,0.002,,,,,"All Black - saw edged lip"
268,71,56,92,TRUE,FALSE,10.5,12.6,13.9,1.117,0.863,FALSE,0.155,FALSE,,,,328,,""
269,71,56,92,TRUE,FALSE,7.9,7.5,14,0.911,0.72,FALSE,0.132,FALSE,,,,330,,""
270,71,56,92,TRUE,FALSE,8.3,10.5,11.8,0.734,0.585,FALSE,0.086,FALSE,,,,331,,"Gonads present - Not put in sample"
271,71,56,92,TRUE,FALSE,4.4,11.4,11.4,0.626,0.453,FALSE,0.074,FALSE,,,,332,,"Gonads present - Not put in sample"
272,71,56,92,TRUE,FALSE,9.4,8,15.2,0.975,0.786,FALSE,0.141,FALSE,,,,334,,""
273,71,56,92,TRUE,FALSE,9.8,11.5,14.4,1.188,0.816,FALSE,0.207,FALSE,,,,342,,"Gonads present - Not put in sample"
274,71,56,132,TRUE,FALSE,13.5,9.6,11.2,0.533,0.301,FALSE,,TRUE,0.003,,,,,"Alive when dissected after storage on ice only"
275,71,56,132,TRUE,FALSE,12.2,8.2,9.6,0.422,0.267,FALSE,0.135,TRUE,0.002,,,,,"Alive when dissected after storage on ice only"
276,71,56,132,TRUE,FALSE,14.8,9.7,11.4,0.607,0.395,FALSE,0.168,TRUE,0.002,,,,,"Alive when dissected after storage on ice only"
277,71,56,132,TRUE,FALSE,13.4,9.7,10.8,0.553,0.282,FALSE,,TRUE,0.003,,,,,"Alive when dissected after storage on ice only"
278,71,56,132,TRUE,FALSE,11.7,9,10.1,0.421,0.236,FALSE,,TRUE,0.003,,,,,"Alive when dissected after storage on ice only"
279,71,56,147,TRUE,FALSE,21.5,21,19.7,4.864,3.478,FALSE,1.256,TRUE,0.009,,,,,"Alive when dissected after storage on ice only"
280,71,56,147,TRUE,FALSE,20.6,21.8,20.4,4.789,3.316,FALSE,1.194,TRUE,0.008,,,,,"Alive when dissected after storage on ice only"
281,71,56,147,TRUE,FALSE,22.2,22.4,21.4,5.673,4.01,FALSE,1.553,TRUE,0.008,,,,,"Alive when dissected after storage on ice only"
282,71,56,147,TRUE,FALSE,21.1,24.1,21.7,6.245,4.403,FALSE,1.521,TRUE,0.01,,,,,"Alive when dissected after storage on ice only"
283,71,56,147,TRUE,FALSE,20.1,21.9,21.1,4.492,2.849,FALSE,1.225,TRUE,0.008,,,,,"Alive when dissected after storage on ice only"
284,71,56,163,TRUE,FALSE,11.4,8.4,,0.169,0.081,FALSE,,FALSE,,,,,,"Gonads"
285,71,56,163,TRUE,FALSE,12.8,9.2,,0.206,0.14,FALSE,,FALSE,,,,,,""
286,71,56,163,TRUE,FALSE,11.8,9,,0.25,0.148,FALSE,,FALSE,,,,,,""
287,71,56,163,TRUE,FALSE,10.5,7.7,,0.145,0.076,FALSE,,FALSE,,,,,,""
288,71,56,163,TRUE,FALSE,10.5,8.5,,0.13,0.084,FALSE,,FALSE,,,,,,""
289,71,56,323,TRUE,FALSE,9.7,6.4,,0.099,0.057,FALSE,0.014,FALSE,,,,301,,""
290,71,56,323,TRUE,FALSE,11,7.7,,0.16,0.078,FALSE,0.023,FALSE,,,,302,,""
291,71,56,323,TRUE,FALSE,10.7,7.2,,0.196,0.107,FALSE,0.025,FALSE,,,,346,,""
292,71,56,323,TRUE,FALSE,11.2,6,,0.2,0.099,FALSE,0.028,FALSE,,,,347,,""
293,71,56,323,TRUE,FALSE,12.2,8.7,,0.213,0.101,FALSE,0.036,FALSE,,,,348,,""
294,71,56,323,TRUE,FALSE,10.3,6.1,,0.132,0.054,FALSE,0.022,FALSE,,,,464,,""
295,71,56,323,TRUE,FALSE,11.1,6,,0.157,0.082,FALSE,0.025,FALSE,,,,476,,""
296,71,56,323,TRUE,FALSE,12.6,7.4,,0.225,0.104,FALSE,0.031,FALSE,,,,477,,""
297,71,56,323,TRUE,FALSE,12.7,7.9,,0.224,0.108,FALSE,0.032,FALSE,,,,478,,""
298,71,56,323,TRUE,FALSE,9,6.4,,0.141,0.074,FALSE,0.018,FALSE,,,,479,,""
299,71,56,323,TRUE,FALSE,10.8,7.4,,0.108,0.053,FALSE,0.018,FALSE,,,,480,,""
300,71,56,50,TRUE,FALSE,19,11,,0.845,0.467,FALSE,0.643,TRUE,0.166,,,,,""
301,71,56,50,TRUE,FALSE,20,11,,0.738,0.376,FALSE,0.56,TRUE,0.17,,,,,"weighed after dissection"
302,71,56,50,TRUE,FALSE,17,10,,0.442,0.23,FALSE,0.337,TRUE,0.095,,,,,""
303,71,56,50,TRUE,FALSE,19,12,,0.896,0.453,FALSE,0.646,TRUE,0.17,,,,,""
304,71,56,50,TRUE,FALSE,19,11,,0.776,0.389,FALSE,0.554,TRUE,0.153,,,,,""
305,71,56,206,TRUE,FALSE,13.5,16.1,10.8,1.588,0.978,FALSE,,TRUE,0.116,,,,,""
306,71,56,206,TRUE,FALSE,25.2,28.4,19.7,7.558,4.079,FALSE,3.363,TRUE,0.735,,,,,"No gonads"
307,71,56,206,TRUE,FALSE,12.2,14.4,9.1,1.137,0.671,FALSE,,TRUE,0.087,,,,,""
308,71,56,206,TRUE,FALSE,13.3,14.6,10.1,1.26,0.792,FALSE,0.438,TRUE,0.098,,,,,""
309,71,56,206,TRUE,FALSE,12.6,14.5,10.1,1.227,0.72,FALSE,0.442,TRUE,0.093,,,,,""
310,71,56,206,TRUE,FALSE,25.3,27.8,19,7.389,3.835,FALSE,3.254,TRUE,0.684,,,,,"No gonads"
311,71,56,206,TRUE,FALSE,28.7,32.5,22.1,10.872,5.601,FALSE,5.016,TRUE,1.047,,,,,"No gonads"
312,71,56,206,TRUE,FALSE,26.7,29.4,27.2,8.659,4.412,FALSE,3.893,TRUE,0.835,,,,,"No gonads"
313,71,56,206,TRUE,FALSE,25.1,27.6,18.9,6.889,3.626,FALSE,3.11,TRUE,0.66,,,,,"1/2 gonads, cream colour, NoTE: Same foil number written down as 1st Haustrum (Foil 467)"
314,71,56,280,TRUE,FALSE,9.2,3.8,2.9,0.08,,FALSE,,FALSE,,,,,,""
315,71,56,280,TRUE,FALSE,9.2,4,,0.08,,FALSE,,FALSE,,,,,,""
316,71,56,280,TRUE,FALSE,9.6,4,3.2,0.09,,FALSE,,FALSE,,,,,,""
317,71,56,280,TRUE,FALSE,9.1,4.1,,0.077,,FALSE,,FALSE,,,,,,""
318,71,56,280,TRUE,FALSE,9.6,3.9,2.7,0.077,0.054,FALSE,,FALSE,,,,,,""
319,71,56,280,TRUE,FALSE,9.4,3.8,,0.074,,FALSE,,FALSE,,,,,,""
320,71,56,280,TRUE,FALSE,9.2,3.7,2.8,0.075,,FALSE,,FALSE,,,,,,""
321,71,56,280,TRUE,FALSE,9,3.9,2.4,0.08,0.055,FALSE,,FALSE,,,,,,""
322,71,56,280,TRUE,FALSE,9.1,3.8,2.7,0.076,0.047,FALSE,,FALSE,,,,,,""
323,71,56,280,TRUE,FALSE,9.9,3.9,2.9,0.091,,FALSE,,FALSE,,,,,,""
324,71,56,280,TRUE,FALSE,9.9,3.8,,0.092,,FALSE,,FALSE,,,,,,""
325,71,56,280,TRUE,FALSE,10.1,3.1,,0.1,,FALSE,,FALSE,,,,,,""
326,71,56,280,TRUE,FALSE,10.2,3.9,,0.098,,FALSE,,FALSE,,,,,,""
327,71,56,280,TRUE,FALSE,9.4,3.8,,0.081,,FALSE,,FALSE,,,,,,""
328,71,56,280,TRUE,FALSE,9.1,3.9,2.2,0.075,,FALSE,,FALSE,,,,,,""
329,71,56,280,TRUE,FALSE,9.4,4.1,,0.083,,FALSE,,FALSE,,,,,,""
330,71,56,280,TRUE,FALSE,9.3,4.1,,0.09,,FALSE,,FALSE,,,,,,""
331,71,56,280,TRUE,FALSE,9,4,3,0.085,,FALSE,,FALSE,,,,,,""
332,71,56,280,TRUE,FALSE,10.2,4.1,,0.107,,FALSE,,FALSE,,,,,,""
333,71,56,280,TRUE,FALSE,9.7,4.1,,0.09,,FALSE,,FALSE,,,,,,""
334,71,56,280,TRUE,FALSE,10.1,4.4,,0.111,,FALSE,,FALSE,,,,,,""
335,71,56,280,TRUE,FALSE,9.2,3.6,,0.074,,FALSE,,FALSE,,,,,,""
336,71,56,280,TRUE,FALSE,9.4,4.1,,0.082,,FALSE,,FALSE,,,,,,""
337,71,56,280,TRUE,FALSE,10.6,4.3,,0.108,,FALSE,,FALSE,,,,,,""
338,71,56,280,TRUE,FALSE,9.4,4,3.2,0.075,,FALSE,,FALSE,,,,,,""
339,21,53,2,TRUE,FALSE,23,14,,1.677,0.334,FALSE,1.161,TRUE,0.659,,,500,,"Not 100% on species ID"
340,21,53,2,TRUE,FALSE,15,10,,0.578,0.119,FALSE,0.4,TRUE,0.237,,,555,,"Not 100% on species ID"
341,21,53,2,TRUE,FALSE,19,12,,1.184,0.33,FALSE,0.857,TRUE,0.446,,,559,,"Not 100% on species ID"
342,21,53,2,TRUE,FALSE,16,10,,0.671,0.114,FALSE,0.424,TRUE,0.243,,,595,,"Not 100% on species ID"
343,21,53,40,TRUE,FALSE,20.5,15,,0.706,0.365,FALSE,,FALSE,,,,,,"slightly chipped shell, different colour pattern from rest"
344,21,53,40,TRUE,FALSE,19.8,14.6,,0.589,0.303,FALSE,,FALSE,,,,,,"different colour pattern from rest"
345,21,53,40,TRUE,FALSE,22.7,17.1,,0.633,0.416,FALSE,,FALSE,,,,,,"wet weight weighed after dissection"
346,21,53,40,TRUE,FALSE,21.3,15.1,,0.756,0.369,FALSE,,FALSE,,,,,,""
347,21,53,40,TRUE,FALSE,21.8,16.3,,0.716,0.347,FALSE,,FALSE,,,,,,"slightly chipped shell"
348,21,53,114,TRUE,FALSE,14.7,9.1,10.9,0.429,0.353,FALSE,0.067,TRUE,0.001,,,,,""
349,21,53,114,TRUE,FALSE,14.5,9.3,10,0.453,,FALSE,0.063,TRUE,0.001,,,,,""
350,21,53,114,TRUE,FALSE,14.5,8.6,10.6,0.452,0.371,FALSE,0.078,TRUE,0.002,,,,,""
351,21,53,114,TRUE,FALSE,28.7,19.1,22.6,3.256,2.446,FALSE,,TRUE,0.015,,,,,""
352,21,53,114,TRUE,FALSE,13.2,7.6,9.2,0.321,0.278,FALSE,0.038,TRUE,0.001,,,,,""
353,21,53,114,TRUE,FALSE,43.5,29,35.6,10.715,7.169,FALSE,,TRUE,0.076,,,,,""
354,21,53,114,TRUE,FALSE,42.5,27.1,31.7,8.236,5.651,FALSE,,TRUE,0.062,,,,,""
355,21,53,114,TRUE,FALSE,28.9,18.1,21.7,3.066,2.16,FALSE,,TRUE,0.019,,,,,""
356,21,53,114,TRUE,FALSE,41.8,28.1,33.7,9.092,6.365,FALSE,,TRUE,0.051,,,,,""
357,21,53,114,TRUE,FALSE,27.4,17.8,22,2.954,2.14,FALSE,,TRUE,0.018,,,,,""
358,21,53,114,TRUE,FALSE,43.7,26.9,33.1,9.211,6.14,FALSE,,TRUE,0.073,,,,,""
359,21,53,114,TRUE,FALSE,25.3,15,19.3,1.942,1.464,FALSE,,TRUE,0.009,,,,,""
360,21,53,114,TRUE,FALSE,27.9,18.4,21.1,3.086,2.363,FALSE,,TRUE,0.016,,,,,""
361,21,53,114,TRUE,FALSE,42.3,27.4,33.6,8.838,5.879,FALSE,,TRUE,0.059,,,,,""
362,21,53,114,TRUE,FALSE,46.8,29.7,35.2,11.973,8.281,FALSE,3.648,TRUE,0.091,,,,,""
363,21,53,114,TRUE,FALSE,42.4,28,32,10.409,6.927,FALSE,3.348,TRUE,0.073,,,,,""
364,21,53,114,TRUE,FALSE,43.7,29.7,34.4,11.028,7.416,FALSE,3.564,TRUE,0.088,,,,,""
365,21,53,114,TRUE,FALSE,43.9,29.4,36.8,11.251,7.35,FALSE,,TRUE,0.094,,,,,""
366,21,53,114,TRUE,FALSE,12.4,7.7,9.1,0.342,0.277,FALSE,,TRUE,,,,,,""
367,21,53,114,TRUE,FALSE,39.9,25.1,30.1,7.801,6.05,FALSE,,TRUE,0.018,,,,,""
368,21,53,132,TRUE,FALSE,12.2,8.2,9.1,0.354,0.222,FALSE,,TRUE,0.001,,,,,""
369,21,53,132,TRUE,FALSE,12.6,9,9.5,0.443,0.294,FALSE,0.129,TRUE,0.002,,,,,"1/2 gonads"
370,21,53,132,TRUE,FALSE,13.7,9,9.3,0.59,0.439,FALSE,0.13,TRUE,0.001,,,,,"1/2 gonads"
371,21,53,132,TRUE,FALSE,14.8,9.6,11.2,0.714,0.526,FALSE,,TRUE,0.002,,,,,"2/3 gonads"
372,21,53,132,TRUE,FALSE,13.6,9.9,10,0.592,0.383,FALSE,0.177,TRUE,0.001,,,,,"2/3 gonads"
373,21,53,132,TRUE,FALSE,14,9.6,10,0.544,0.337,FALSE,0.183,TRUE,0.003,,,,,"2/3 gonads"
374,21,53,132,TRUE,FALSE,14.3,9.7,10.6,0.604,0.367,FALSE,,TRUE,0.002,,,,,"2/3 gonads"
375,21,53,132,TRUE,FALSE,14.2,9.3,10.1,0.571,0.364,FALSE,,TRUE,0.002,,,,,""
376,21,53,132,TRUE,FALSE,15.6,9.5,10.3,0.623,0.412,FALSE,0.155,TRUE,0.002,,,,,"1/2 gonads, Discard this one to make 10"
377,21,53,132,TRUE,FALSE,14.4,9.2,10.4,0.569,0.344,FALSE,0.22,TRUE,0.002,,,,,"2/3 gonads"
378,21,53,132,TRUE,FALSE,15.1,9.9,11.4,0.701,0.465,FALSE,0.224,TRUE,0.002,,,,,""
379,21,53,147,TRUE,FALSE,20.1,20.5,19.1,4.131,2.946,FALSE,1.125,TRUE,0.006,,,,,""
380,21,53,147,TRUE,FALSE,20.4,20.4,18.7,3.989,2.813,FALSE,1.109,TRUE,0.006,,,,,""
381,21,53,147,TRUE,FALSE,21.7,21.6,19.7,5.048,3.416,FALSE,1.556,TRUE,0.006,,,,,""
382,21,53,163,TRUE,FALSE,11.1,8.9,,0.209,0.132,FALSE,,FALSE,,,,,,""
383,21,53,163,TRUE,FALSE,11.4,8.8,,0.218,0.117,FALSE,,FALSE,,,,,,""
384,21,53,163,TRUE,FALSE,11.4,7.4,,0.135,0.083,FALSE,,FALSE,,,,,,""
385,21,53,163,TRUE,FALSE,11.8,8.1,,0.166,0.093,FALSE,,FALSE,,,,,,"No coralline paint, bare brown shell, but definitely Patelloida"
386,21,53,163,TRUE,FALSE,11.8,8.8,,0.146,0.084,FALSE,,FALSE,,,,,,""
387,21,53,163,TRUE,FALSE,11.2,8.4,,0.214,0.103,FALSE,,FALSE,,,,,,""
388,21,53,163,TRUE,FALSE,11.8,9.4,,0.179,0.112,FALSE,,FALSE,,,,,,""
389,21,53,163,TRUE,FALSE,11.5,7.8,,0.156,0.095,FALSE,,FALSE,,,,,,""
390,21,53,163,TRUE,FALSE,9.7,8.3,,0.14,0.088,FALSE,,FALSE,,,,,,""
391,21,53,163,TRUE,FALSE,9.6,7.4,,0.109,0.056,FALSE,,FALSE,,,,,,""
392,21,53,323,TRUE,FALSE,9.5,6.7,,0.096,0.067,FALSE,0.01,FALSE,,,,509,,""
393,21,53,323,TRUE,FALSE,11,6,,0.128,0.077,FALSE,0.014,FALSE,,,,540,,""
394,21,53,323,TRUE,FALSE,9.1,6.3,,0.105,0.055,FALSE,0.015,FALSE,,,,571,,""
395,21,53,323,TRUE,FALSE,12.4,8.3,,0.251,0.12,FALSE,0.031,FALSE,,,,592,,""
396,21,53,323,TRUE,FALSE,11,8.3,,0.193,0.11,FALSE,0.023,FALSE,,,,612,,""
397,21,53,323,TRUE,FALSE,10.6,8.1,,0.118,0.081,FALSE,0.022,FALSE,,,,635,,""
398,21,53,323,TRUE,FALSE,9.4,7.5,,0.132,0.076,FALSE,0.016,FALSE,,,,661,,""
399,21,53,323,TRUE,FALSE,9.1,5.6,,0.087,0.058,FALSE,0.007,FALSE,,,,663,,""
400,21,53,323,TRUE,FALSE,9.4,6.4,,0.129,0.07,FALSE,0.022,FALSE,,,,664,,""
401,21,53,50,TRUE,FALSE,18,11,,0.79,0.373,FALSE,0.538,TRUE,0.145,,,,,""
402,21,53,50,TRUE,FALSE,21,12,,0.994,0.452,FALSE,0.666,TRUE,0.192,,,,,""
403,21,53,50,TRUE,FALSE,21,12,,0.995,0.448,FALSE,0.635,TRUE,0.16,,,,,""
404,21,53,206,TRUE,FALSE,13.1,15.4,10.4,1.385,0.873,FALSE,,TRUE,0.108,,,,,""
405,21,53,206,TRUE,FALSE,12.9,15.4,10,1.367,0.866,FALSE,,TRUE,0.112,,,,,""
406,21,53,206,TRUE,FALSE,13.3,15.1,10.1,1.398,0.907,FALSE,,TRUE,0.109,,,,,""
407,21,54,2,TRUE,FALSE,16,9,,0.464,0.115,FALSE,0.333,TRUE,0.167,,,,,"Not 100% on species ID"
408,21,54,19,TRUE,FALSE,33.3,15.6,,4.806,3.433,FALSE,,FALSE,,,,,,"Double growth - 2nd growth after disturbance (probably heavier shell as a result)"
409,21,54,19,TRUE,FALSE,39.1,20.1,,4.976,3.171,FALSE,,FALSE,,,,,,""
411,21,54,19,TRUE,FALSE,34.4,17.3,,4.713,3.083,FALSE,,FALSE,,,,,,""
412,21,54,137,TRUE,FALSE,5.1,3.4,,0.03,,FALSE,,FALSE,,,,,,""
413,21,54,137,TRUE,FALSE,5.4,3.6,,0.046,,FALSE,,FALSE,,,,,,""
414,21,54,137,TRUE,FALSE,5.1,4,,0.047,,FALSE,,FALSE,,,,,,""
415,21,54,137,TRUE,FALSE,5.5,3.8,,0.045,,FALSE,,FALSE,,,,,,""
416,21,54,137,TRUE,FALSE,5.7,3.8,,0.045,,FALSE,,FALSE,,,,,,""
417,21,54,137,TRUE,FALSE,5.2,4,,0.039,,FALSE,,FALSE,,,,,,""
418,21,54,137,TRUE,FALSE,4.8,3.2,,0.028,,FALSE,,FALSE,,,,,,""
419,21,54,137,TRUE,FALSE,4.8,3.7,,0.032,,FALSE,,FALSE,,,,,,""
420,21,54,137,TRUE,FALSE,4.3,3.2,,0.026,,FALSE,,FALSE,,,,,,""
421,21,54,137,TRUE,FALSE,5.2,3.7,,0.039,,FALSE,,FALSE,,,,,,""
422,21,54,137,TRUE,FALSE,6.2,4.6,,0.063,,FALSE,,FALSE,,,,,,""
423,21,54,137,TRUE,FALSE,5.8,4.1,,0.052,,FALSE,,FALSE,,,,,,""
424,21,54,137,TRUE,FALSE,5.4,4.4,,0.05,,FALSE,,FALSE,,,,,,""
425,21,54,137,TRUE,FALSE,6.9,5.1,,0.077,,FALSE,,FALSE,,,,,,""
426,21,54,137,TRUE,FALSE,5.1,3.8,,0.037,,FALSE,,FALSE,,,,,,""
427,21,54,137,TRUE,FALSE,4.5,3.3,,0.026,,FALSE,,FALSE,,,,,,""
428,21,54,137,TRUE,FALSE,5.6,3.9,,0.048,,FALSE,,FALSE,,,,,,""
429,21,54,137,TRUE,FALSE,4.9,3.4,,0.028,,FALSE,,FALSE,,,,,,""
430,21,54,137,TRUE,FALSE,5.1,3.6,,0.034,,FALSE,,FALSE,,,,,,""
431,21,54,137,TRUE,FALSE,6.2,3.8,,0.051,,FALSE,,FALSE,,,,,,""
432,21,54,137,TRUE,FALSE,4.7,3.3,,0.03,,FALSE,,FALSE,,,,,,""
434,21,54,137,TRUE,FALSE,6.1,4,,0.049,,FALSE,,FALSE,,,,,,""
435,21,54,137,TRUE,FALSE,5.2,3.6,,0.032,,FALSE,,FALSE,,,,,,""
436,21,54,137,TRUE,FALSE,4.8,3.4,,0.035,,FALSE,,FALSE,,,,,,""
437,21,54,137,TRUE,FALSE,4.7,3.3,,0.027,,FALSE,,FALSE,,,,,,""
438,21,54,137,TRUE,FALSE,4.8,3.4,,0.031,,FALSE,,FALSE,,,,,,""
439,21,54,137,TRUE,FALSE,5.4,3.5,,0.033,,FALSE,,FALSE,,,,,,""
440,21,54,135,TRUE,FALSE,7.2,5.4,4.6,0.089,,FALSE,,FALSE,,,,,,""
441,21,54,135,TRUE,FALSE,9.1,6.9,5.4,0.173,,FALSE,,FALSE,,,,,,"weighed after dissection"
442,21,54,135,TRUE,FALSE,7.9,6,4.9,0.12,,FALSE,,FALSE,,,,,,""
444,21,54,135,TRUE,FALSE,7.7,6.1,4.7,0.107,,FALSE,,FALSE,,,,,,""
445,21,54,135,TRUE,FALSE,9.6,6.4,5.3,0.16,,FALSE,,FALSE,,,,,,""
446,21,54,135,TRUE,FALSE,8.3,6.3,5.3,0.128,,FALSE,,FALSE,,,,,,""
447,21,54,135,TRUE,FALSE,8.6,6.1,5.3,0.15,,FALSE,,FALSE,,,,,,""
448,21,54,135,TRUE,FALSE,8,5.6,4.6,0.114,,FALSE,,FALSE,,,,,,""
449,21,54,135,TRUE,FALSE,8.5,6.1,5.3,0.143,,FALSE,,FALSE,,,,,,"weighed after dissection"
450,21,54,135,TRUE,FALSE,7.5,5.6,4.4,0.099,,FALSE,,FALSE,,,,,,""
451,21,54,37,TRUE,FALSE,20.1,14.5,,0.794,0.424,FALSE,,FALSE,,,,,,""
452,21,54,37,TRUE,FALSE,19.6,14.2,,0.714,0.386,FALSE,,FALSE,,,,,,""
453,21,54,37,TRUE,FALSE,19.1,13.4,,0.664,0.347,FALSE,,FALSE,,,,,,""
454,21,54,37,TRUE,FALSE,19.3,14.2,,0.748,0.406,FALSE,,FALSE,,,,,,""
455,21,54,37,TRUE,FALSE,18.8,13.6,,0.619,0.344,FALSE,,FALSE,,,,,,""
456,21,54,39,TRUE,FALSE,19.1,13.4,,0.736,0.405,FALSE,,FALSE,,,,,,""
457,21,54,39,TRUE,FALSE,17.8,12.2,,0.718,0.408,FALSE,,FALSE,,,,,,""
458,21,54,39,TRUE,FALSE,19.1,13.8,,0.961,0.493,FALSE,,FALSE,,,,,,""
459,21,54,39,TRUE,FALSE,21.2,15,,1.253,0.667,FALSE,,FALSE,,,,,,""
460,21,54,39,TRUE,FALSE,21,14.8,,1.215,0.606,FALSE,,FALSE,,,,,,""
461,21,54,328,TRUE,FALSE,8.4,11.5,6.1,0.719,0.63,FALSE,0.078,FALSE,,,,492,,""
462,21,54,328,TRUE,FALSE,9,11.9,6.2,0.637,0.54,FALSE,0.076,FALSE,,,,578,,""
463,21,54,328,TRUE,FALSE,6.5,14.2,6.3,0.864,0.8,FALSE,0.051,FALSE,,,,579,,""
464,21,54,328,TRUE,FALSE,8.4,14.7,7.5,0.705,0.632,FALSE,0.067,FALSE,,,,582,,""
465,21,54,328,TRUE,FALSE,7.3,14.1,6.5,0.677,,FALSE,0.056,FALSE,,,,583,,""
466,21,54,328,TRUE,FALSE,6.3,12.1,5.8,0.495,0.417,FALSE,0.073,FALSE,,,,584,,""
467,21,54,64,TRUE,FALSE,36.7,20.4,20.4,6.145,3.985,FALSE,,TRUE,0.022,,,,,"?"
468,21,54,64,TRUE,FALSE,31.9,18.9,19.9,5.289,3.448,FALSE,,TRUE,0.016,,,,,"2/3 gonads"
469,21,54,64,TRUE,FALSE,38.1,21.6,22,7.519,5.017,FALSE,,TRUE,0.022,,,,,"1/4 gonads"
470,21,54,64,TRUE,FALSE,39,22.3,23,8.137,5.16,FALSE,,TRUE,0.032,,,,,"?"
471,21,54,64,TRUE,FALSE,42.1,24.2,25.1,10.84,6.293,FALSE,,TRUE,0.037,,,,,"1/5 gonads"
472,21,54,92,TRUE,FALSE,9.9,16.1,11.9,1.431,1.131,FALSE,0.177,FALSE,,,,569,,"gonads present, Not put in sample"
473,21,54,92,TRUE,FALSE,7.5,15,8.8,1.137,0.923,FALSE,0.124,FALSE,,,,577,,""
474,21,54,92,TRUE,FALSE,7.3,11.5,10.7,0.678,0.562,FALSE,0.086,FALSE,,,,585,,""
475,21,54,92,TRUE,FALSE,8.8,14,16.8,1.773,1.495,FALSE,0.196,FALSE,,,,586,,""
476,21,54,92,TRUE,FALSE,8.1,15.3,12.1,1.294,1.011,FALSE,0.133,FALSE,,,,587,,"gonads present, Not put in sample"
477,21,54,147,TRUE,FALSE,24.4,23.6,21.1,7.25,5.478,FALSE,,TRUE,0.01,,,,,"?"
478,21,54,147,TRUE,FALSE,21.2,23,20.8,5.387,3.652,FALSE,,TRUE,0.009,,,,,"?"
479,21,54,147,TRUE,FALSE,12.4,14,11.8,1.266,0.851,FALSE,,TRUE,0.002,,,,,""
480,21,54,147,TRUE,FALSE,11.9,13.4,11.6,1.066,0.717,FALSE,0.315,TRUE,0.001,,,,,""
481,21,54,147,TRUE,FALSE,13.6,15.3,13.9,1.477,0.92,FALSE,,TRUE,0.003,,,,,""
482,21,54,147,TRUE,FALSE,11.6,13.1,11.8,0.928,0.603,FALSE,,TRUE,0.002,,,,,""
483,21,54,147,TRUE,FALSE,13.5,15.2,13.2,1.408,0.921,FALSE,0.384,TRUE,0.002,,,,,""
