Year,Season,Coast,Site,SpeciesName,TideZone,Size
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,22.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,19.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,17.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,19.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,14.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,19.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,15.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,12.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,17.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,17.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,11.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,High,15.00
2005,Winter,South_Island_East,PaiaPoint,Cellana ornata,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,High,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,High,13.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,High,17.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,26.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,27.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,30.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,25.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,16.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,28.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,25.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,32.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,14.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,30.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,29.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,26.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,28.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,11.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,24.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,30.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,39.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,36.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,27.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,19.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,32.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,28.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,33.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,30.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,25.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,8.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,27.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,18.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,28.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,29.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,31.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,31.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,29.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,29.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,30.00
2005,Winter,South_Island_East,PaiaPoint,Cellana radians,Mid,32.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,24.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,27.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,19.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,12.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,19.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,16.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,19.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,26.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,24.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,17.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,22.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,21.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,19.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,23.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,16.00
2005,Winter,South_Island_East,PaiaPoint,Diloma aethiops,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Diloma bicanaliculata,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Haustrum scobina,High,12.00
2005,Winter,South_Island_East,PaiaPoint,Haustrum scobina,High,8.00
2005,Winter,South_Island_East,PaiaPoint,Lasaea rubra hinemoa,High,1.00
2005,Winter,South_Island_East,PaiaPoint,Montfortula chathamensis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,28.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,13.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,15.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,14.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,14.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,14.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,8.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,38.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,12.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,27.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,35.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,35.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,25.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,42.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,8.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,13.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,12.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,12.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,8.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,20.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,15.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,10.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,39.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,32.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,30.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,25.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,10.00
2005,Winter,South_Island_East,PaiaPoint,Mytilus galloprovincialis,Mid,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Net,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Net,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Net,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea pileopsis,High,15.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea pileopsis,High,12.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,4.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,8.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,8.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,8.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,6.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,8.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,High,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Notoacmea Radialspokes,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Onchidella nigricans,General_Unspecified,7.00
2005,Winter,South_Island_East,PaiaPoint,Onchidella nigricans,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Onchidella nigricans,Mid,6.00
2005,Winter,South_Island_East,PaiaPoint,Onchidella nigricans,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Onchidella nigricans,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Onchidella nigricans,Mid,5.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,12.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,9.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,12.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,8.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,7.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,10.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,High,17.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,Mid,11.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,Mid,10.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,Mid,13.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,Mid,11.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,Mid,12.00
2005,Winter,South_Island_East,PaiaPoint,Patelloida corticata,Mid,8.00
2005,Winter,South_Island_East,PaiaPoint,Plaxiphora caelata,General_Unspecified,24.00
2005,Winter,South_Island_East,PaiaPoint,Plaxiphora caelata,General_Unspecified,9.00
2005,Winter,South_Island_East,PaiaPoint,Plaxiphora caelata,General_Unspecified,21.00
2005,Winter,South_Island_East,PaiaPoint,Plaxiphora caelata,General_Unspecified,36.00
2005,Winter,South_Island_East,PaiaPoint,Plaxiphora caelata,General_Unspecified,11.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,1.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,1.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,1.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,1.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,3.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
2005,Winter,South_Island_East,PaiaPoint,Risellopsis varia,Mid,2.00
