Site,RecountNum,ElapsedDays,Block,Plot,Trtmt,SpeciesName,PercentCoverSpecies,ExtrapolatedCount
CapeFoulwind,1,338,C,6,+ Pred,Sypharochiton pelliserpentis,FALSE,3
CapeFoulwind,1,338,C,6,+ Pred,UNID Tar,TRUE,0.1
CapeFoulwind,1,338,C,6,+ Pred,Xenostrobus pulex COUNT,FALSE,363
CapeFoulwind,1,338,C,6,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,10
CapeFoulwind,1,338,C,2,+ Pred dPrey,Austrolittorina antipodum,FALSE,7
CapeFoulwind,1,338,C,2,+ Pred dPrey,Austrolittorina cincta,FALSE,184
CapeFoulwind,1,338,C,2,+ Pred dPrey,Bare Rock,TRUE,15
CapeFoulwind,1,338,C,2,+ Pred dPrey,Cellana radians,FALSE,1
CapeFoulwind,1,338,C,2,+ Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,304
CapeFoulwind,1,338,C,2,+ Pred dPrey,Epopella plicata COUNT,FALSE,397
CapeFoulwind,1,338,C,2,+ Pred dPrey,Epopella plicata DEADCOUNT,FALSE,3
CapeFoulwind,1,338,C,2,+ Pred dPrey,Gravel,TRUE,1
CapeFoulwind,1,338,C,2,+ Pred dPrey,Haustrum scobina,FALSE,7
CapeFoulwind,1,338,C,2,+ Pred dPrey,Margarella spp,FALSE,1
CapeFoulwind,1,338,C,2,+ Pred dPrey,Notoacmea Black,FALSE,15
CapeFoulwind,1,338,C,2,+ Pred dPrey,Notoacmea Radialspokes,FALSE,8
CapeFoulwind,1,338,C,2,+ Pred dPrey,Perna canaliculus COUNT,FALSE,2
CapeFoulwind,1,338,C,2,+ Pred dPrey,Perna canaliculus DEADCOUNT,FALSE,1
CapeFoulwind,1,338,C,2,+ Pred dPrey,Porphyra COUNT,FALSE,3
CapeFoulwind,1,338,C,2,+ Pred dPrey,Risellopsis varia,FALSE,9
CapeFoulwind,1,338,C,2,+ Pred dPrey,Sypharochiton pelliserpentis,FALSE,1
CapeFoulwind,1,338,C,2,+ Pred dPrey,UNID Algae Red,TRUE,0.5
CapeFoulwind,1,338,C,2,+ Pred dPrey,Xenostrobus pulex COUNT,FALSE,340
CapeFoulwind,1,338,C,2,+ Pred dPrey,Xenostrobus pulex DEADCOUNT,FALSE,8
CapeFoulwind,1,338,C,1,Bare Ctrl,Austrolittorina antipodum,FALSE,5
CapeFoulwind,1,338,C,1,Bare Ctrl,Austrolittorina cincta,FALSE,149
CapeFoulwind,1,338,C,1,Bare Ctrl,Bare Rock,TRUE,99
CapeFoulwind,1,338,C,1,Bare Ctrl,Cellana radians,FALSE,2
CapeFoulwind,1,338,C,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,34
CapeFoulwind,1,338,C,1,Bare Ctrl,Epopella plicata COUNT,FALSE,2
CapeFoulwind,1,338,C,1,Bare Ctrl,Haustrum scobina,FALSE,1
CapeFoulwind,1,338,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,1
CapeFoulwind,1,338,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,3
CapeFoulwind,1,338,C,5,Ctrl,Austrolittorina antipodum,FALSE,2
CapeFoulwind,1,338,C,5,Ctrl,Austrolittorina cincta,FALSE,123
CapeFoulwind,1,338,C,5,Ctrl,Bare Rock,TRUE,60
CapeFoulwind,1,338,C,5,Ctrl,Cellana ornata,FALSE,1
CapeFoulwind,1,338,C,5,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,324
CapeFoulwind,1,338,C,5,Ctrl,Epopella plicata COUNT,FALSE,450
CapeFoulwind,1,338,C,5,Ctrl,Epopella plicata DEADCOUNT,FALSE,5
CapeFoulwind,1,338,C,5,Ctrl,Haustrum scobina,FALSE,9
CapeFoulwind,1,338,C,5,Ctrl,Notoacmea Black,FALSE,3
CapeFoulwind,1,338,C,5,Ctrl,Notoacmea Net,FALSE,1
CapeFoulwind,1,338,C,5,Ctrl,Notoacmea Radialspokes,FALSE,5
CapeFoulwind,1,338,C,5,Ctrl,Perna canaliculus COUNT,FALSE,1
CapeFoulwind,1,338,C,5,Ctrl,Risellopsis varia,FALSE,11
CapeFoulwind,1,338,C,5,Ctrl,Sypharochiton pelliserpentis,FALSE,2
CapeFoulwind,1,338,C,5,Ctrl,Xenostrobus pulex COUNT,FALSE,113
CapeFoulwind,1,338,C,5,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,2
CapeFoulwind,1,338,D,4,- Pred,Austrolittorina cincta,FALSE,15
CapeFoulwind,1,338,D,4,- Pred,Bare Rock,TRUE,50
CapeFoulwind,1,338,D,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,61
CapeFoulwind,1,338,D,4,- Pred,Epopella plicata COUNT,FALSE,107
CapeFoulwind,1,338,D,4,- Pred,Epopella plicata DEADCOUNT,FALSE,2
CapeFoulwind,1,338,D,4,- Pred,Haustrum scobina,FALSE,4
CapeFoulwind,1,338,D,4,- Pred,Notoacmea Black,FALSE,12
CapeFoulwind,1,338,D,4,- Pred,Notoacmea Net,FALSE,4
CapeFoulwind,1,338,D,4,- Pred,Notoacmea Radialspokes,FALSE,10
CapeFoulwind,1,338,D,4,- Pred,Perna canaliculus COUNT,FALSE,2
CapeFoulwind,1,338,D,4,- Pred,Risellopsis varia,FALSE,12
CapeFoulwind,1,338,D,4,- Pred,Xenostrobus pulex COUNT,FALSE,361
CapeFoulwind,2,338,D,4,- Pred,Xenostrobus pulex COUNT,FALSE,389
CapeFoulwind,1,338,D,6,- Pred dPrey,Austrolittorina antipodum,FALSE,1
CapeFoulwind,1,338,D,6,- Pred dPrey,Austrolittorina cincta,FALSE,22
CapeFoulwind,1,338,D,6,- Pred dPrey,Bare Rock,TRUE,9
CapeFoulwind,1,338,D,6,- Pred dPrey,Cellana ornata,FALSE,1
CapeFoulwind,1,338,D,6,- Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,33
CapeFoulwind,1,338,D,6,- Pred dPrey,Epopella plicata COUNT,FALSE,159
CapeFoulwind,1,338,D,6,- Pred dPrey,Epopella plicata DEADCOUNT,FALSE,9
CapeFoulwind,1,338,D,6,- Pred dPrey,Haustrum scobina,FALSE,4
CapeFoulwind,1,338,D,6,- Pred dPrey,Notoacmea Black,FALSE,19
CapeFoulwind,1,338,D,6,- Pred dPrey,Notoacmea Radialspokes,FALSE,6
CapeFoulwind,1,338,D,6,- Pred dPrey,Patelloida corticata,FALSE,1
CapeFoulwind,1,338,D,6,- Pred dPrey,Perna canaliculus COUNT,FALSE,5
CapeFoulwind,1,338,D,6,- Pred dPrey,Plaxiphora obtecta,FALSE,1
CapeFoulwind,1,338,D,6,- Pred dPrey,Risellopsis varia,FALSE,8
CapeFoulwind,1,338,D,6,- Pred dPrey,Siphonaria australis,FALSE,2
CapeFoulwind,1,338,D,6,- Pred dPrey,Sypharochiton pelliserpentis,FALSE,1
CapeFoulwind,1,338,D,6,- Pred dPrey,UNID Algae Red,TRUE,0.1
CapeFoulwind,1,338,D,6,- Pred dPrey,Xenostrobus pulex COUNT,FALSE,757
CapeFoulwind,1,338,D,6,- Pred dPrey,Xenostrobus pulex DEADCOUNT,FALSE,6
CapeFoulwind,1,338,D,1,+ Pred,Austrolittorina cincta,FALSE,36
CapeFoulwind,1,338,D,1,+ Pred,Bare Rock,TRUE,12
CapeFoulwind,1,338,D,1,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,145
CapeFoulwind,1,338,D,1,+ Pred,Epopella plicata COUNT,FALSE,51
CapeFoulwind,1,338,D,1,+ Pred,Epopella plicata DEADCOUNT,FALSE,5
CapeFoulwind,1,338,D,1,+ Pred,Haustrum scobina,FALSE,4
CapeFoulwind,1,338,D,1,+ Pred,Notoacmea Black,FALSE,11
CapeFoulwind,1,338,D,1,+ Pred,Notoacmea Radialspokes,FALSE,4
CapeFoulwind,1,338,D,1,+ Pred,Perna canaliculus COUNT,FALSE,1
CapeFoulwind,1,338,D,1,+ Pred,Risellopsis varia,FALSE,4
CapeFoulwind,1,338,D,1,+ Pred,Siphonaria australis,FALSE,1
CapeFoulwind,1,338,D,1,+ Pred,UNID Algae Red,TRUE,0.1
CapeFoulwind,1,338,D,1,+ Pred,UNID Macroalgae,TRUE,0.1
CapeFoulwind,1,338,D,1,+ Pred,UNID Tar,TRUE,0.1
CapeFoulwind,1,338,D,1,+ Pred,Xenostrobus pulex COUNT,FALSE,710
CapeFoulwind,1,338,D,1,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,4
CapeFoulwind,1,338,D,5,+ Pred dPrey,Austrolittorina antipodum,FALSE,4
CapeFoulwind,1,338,D,5,+ Pred dPrey,Austrolittorina cincta,FALSE,156
CapeFoulwind,1,338,D,5,+ Pred dPrey,Bare Rock,TRUE,17
CapeFoulwind,1,338,D,5,+ Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,65
CapeFoulwind,1,338,D,5,+ Pred dPrey,Epopella plicata COUNT,FALSE,132
CapeFoulwind,1,338,D,5,+ Pred dPrey,Epopella plicata DEADCOUNT,FALSE,3
CapeFoulwind,1,338,D,5,+ Pred dPrey,Notoacmea Black,FALSE,24
CapeFoulwind,1,338,D,5,+ Pred dPrey,Notoacmea Radialspokes,FALSE,13
CapeFoulwind,1,338,D,5,+ Pred dPrey,Porphyra COUNT,FALSE,2
CapeFoulwind,1,338,D,5,+ Pred dPrey,Risellopsis varia,FALSE,4
CapeFoulwind,1,338,D,5,+ Pred dPrey,UNID Algae Red,TRUE,0.5
CapeFoulwind,1,338,D,5,+ Pred dPrey,Xenostrobus pulex COUNT,FALSE,423
CapeFoulwind,1,338,D,5,+ Pred dPrey,Xenostrobus pulex DEADCOUNT,FALSE,2
CapeFoulwind,1,338,D,2,Bare Ctrl,Austrolittorina antipodum,FALSE,9
CapeFoulwind,1,338,D,2,Bare Ctrl,Austrolittorina cincta,FALSE,314
CapeFoulwind,1,338,D,2,Bare Ctrl,Bare Rock,TRUE,35
CapeFoulwind,1,338,D,2,Bare Ctrl,Cellana radians,FALSE,1
CapeFoulwind,1,338,D,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,60
CapeFoulwind,1,338,D,2,Bare Ctrl,Epopella plicata COUNT,FALSE,22
CapeFoulwind,1,338,D,2,Bare Ctrl,Notoacmea Net,FALSE,1
CapeFoulwind,1,338,D,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,15
CapeFoulwind,1,338,D,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,1
CapeFoulwind,1,338,D,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,10
CapeFoulwind,1,338,D,3,Ctrl,Austrolittorina antipodum,FALSE,4
CapeFoulwind,1,338,D,3,Ctrl,Austrolittorina cincta,FALSE,315
CapeFoulwind,1,338,D,3,Ctrl,Bare Rock,TRUE,7
CapeFoulwind,1,338,D,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,145
CapeFoulwind,1,338,D,3,Ctrl,Epopella plicata COUNT,FALSE,24
CapeFoulwind,1,338,D,3,Ctrl,Epopella plicata DEADCOUNT,FALSE,4
CapeFoulwind,1,338,D,3,Ctrl,Notoacmea 2spokes,FALSE,1
CapeFoulwind,1,338,D,3,Ctrl,Notoacmea Black,FALSE,17
CapeFoulwind,1,338,D,3,Ctrl,Notoacmea Radialspokes,FALSE,15
CapeFoulwind,1,338,D,3,Ctrl,Plaxiphora caelata,FALSE,1
CapeFoulwind,1,338,D,3,Ctrl,Porphyra COUNT,FALSE,2
CapeFoulwind,1,338,D,3,Ctrl,Risellopsis varia,FALSE,1
CapeFoulwind,1,338,D,3,Ctrl,Siphonaria australis,FALSE,2
CapeFoulwind,1,338,D,3,Ctrl,Xenostrobus pulex COUNT,FALSE,677
CapeFoulwind,1,338,D,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,4
CapeFoulwind,1,338,E,2,- Pred,Austrolittorina cincta,FALSE,40
CapeFoulwind,1,338,E,2,- Pred,Chamaesipho columna DEADCOUNT,FALSE,6
CapeFoulwind,1,338,E,2,- Pred,Epopella plicata COUNT,FALSE,108
CapeFoulwind,1,338,E,2,- Pred,Epopella plicata DEADCOUNT,FALSE,15
CapeFoulwind,1,338,E,2,- Pred,Gravel,TRUE,1
CapeFoulwind,1,338,E,2,- Pred,Nereididae spp,FALSE,1
CapeFoulwind,1,338,E,2,- Pred,Notoacmea 2spokes,FALSE,1
CapeFoulwind,1,338,E,2,- Pred,Notoacmea Black,FALSE,4
CapeFoulwind,1,338,E,2,- Pred,Notoacmea Radialspokes,FALSE,3
CapeFoulwind,1,338,E,2,- Pred,Risellopsis varia,FALSE,2
CapeFoulwind,1,338,E,2,- Pred,UNID Algae Red,TRUE,0.1
CapeFoulwind,1,338,E,2,- Pred,Xenostrobus pulex COUNT,FALSE,1037
CapeFoulwind,1,338,E,2,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,3
CapeFoulwind,1,338,E,4,- Pred dPrey,Austrolittorina cincta,FALSE,30
CapeFoulwind,1,338,E,4,- Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,63
CapeFoulwind,1,338,E,4,- Pred dPrey,Elminius modestus COUNT,FALSE,2
CapeFoulwind,1,338,E,4,- Pred dPrey,Epopella plicata COUNT,FALSE,236
CapeFoulwind,1,338,E,4,- Pred dPrey,Epopella plicata DEADCOUNT,FALSE,8
CapeFoulwind,1,338,E,4,- Pred dPrey,Haustrum scobina,FALSE,1
CapeFoulwind,1,338,E,4,- Pred dPrey,Notoacmea Black,FALSE,9
CapeFoulwind,1,338,E,4,- Pred dPrey,Notoacmea Radialspokes,FALSE,7
CapeFoulwind,1,338,E,4,- Pred dPrey,Perna canaliculus COUNT,FALSE,9
CapeFoulwind,1,338,E,4,- Pred dPrey,Risellopsis varia,FALSE,9
CapeFoulwind,1,338,E,4,- Pred dPrey,Sypharochiton pelliserpentis,FALSE,1
CapeFoulwind,1,338,E,4,- Pred dPrey,UNID Tar,TRUE,0.1
CapeFoulwind,1,338,E,4,- Pred dPrey,Xenostrobus pulex COUNT,FALSE,775
CapeFoulwind,1,338,E,4,- Pred dPrey,Xenostrobus pulex DEADCOUNT,FALSE,3
CapeFoulwind,1,338,E,6,+ Pred,Austrolittorina cincta,FALSE,22
CapeFoulwind,1,338,E,6,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,91
CapeFoulwind,1,338,E,6,+ Pred,Epopella plicata COUNT,FALSE,127
CapeFoulwind,1,338,E,6,+ Pred,Epopella plicata DEADCOUNT,FALSE,11
CapeFoulwind,1,338,E,6,+ Pred,Haustrum scobina,FALSE,5
CapeFoulwind,1,338,E,6,+ Pred,Notoacmea 2spokes,FALSE,1
CapeFoulwind,1,338,E,6,+ Pred,Notoacmea Black,FALSE,25
CapeFoulwind,1,338,E,6,+ Pred,Notoacmea Radialspokes,FALSE,5
CapeFoulwind,1,338,E,6,+ Pred,Perna canaliculus COUNT,FALSE,2
CapeFoulwind,1,338,E,6,+ Pred,Risellopsis varia,FALSE,6
CapeFoulwind,1,338,E,6,+ Pred,Sypharochiton pelliserpentis,FALSE,1
CapeFoulwind,1,338,E,6,+ Pred,UNID Algae Red,TRUE,0.1
CapeFoulwind,1,338,E,6,+ Pred,Xenostrobus pulex COUNT,FALSE,754
CapeFoulwind,1,338,E,6,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,5
CapeFoulwind,1,338,E,1,+ Pred dPrey,Austrolittorina antipodum,FALSE,6
CapeFoulwind,1,338,E,1,+ Pred dPrey,Austrolittorina cincta,FALSE,124
CapeFoulwind,1,338,E,1,+ Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,264
CapeFoulwind,1,338,E,1,+ Pred dPrey,Epopella plicata COUNT,FALSE,113
CapeFoulwind,1,338,E,1,+ Pred dPrey,Epopella plicata DEADCOUNT,FALSE,3
CapeFoulwind,1,338,E,1,+ Pred dPrey,Haustrum scobina,FALSE,5
CapeFoulwind,1,338,E,1,+ Pred dPrey,Notoacmea 2spokes,FALSE,2
CapeFoulwind,1,338,E,1,+ Pred dPrey,Notoacmea Black,FALSE,13
CapeFoulwind,1,338,E,1,+ Pred dPrey,Notoacmea Radialspokes,FALSE,2
CapeFoulwind,1,338,E,1,+ Pred dPrey,Risellopsis varia,FALSE,11
CapeFoulwind,1,338,E,1,+ Pred dPrey,UNID Tar,TRUE,0.1
CapeFoulwind,1,338,E,1,+ Pred dPrey,Xenostrobus pulex COUNT,FALSE,471
CapeFoulwind,1,338,E,1,+ Pred dPrey,Xenostrobus pulex DEADCOUNT,FALSE,4
CapeFoulwind,1,338,E,5,Bare Ctrl,Austrolittorina antipodum,FALSE,16
CapeFoulwind,1,338,E,5,Bare Ctrl,Austrolittorina cincta,FALSE,206
CapeFoulwind,1,338,E,5,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,35
CapeFoulwind,1,338,E,5,Bare Ctrl,Epopella plicata COUNT,FALSE,90
CapeFoulwind,1,338,E,5,Bare Ctrl,Epopella plicata DEADCOUNT,FALSE,2
CapeFoulwind,1,338,E,5,Bare Ctrl,Notoacmea Black,FALSE,2
CapeFoulwind,1,338,E,5,Bare Ctrl,Notoacmea Radialspokes,FALSE,10
CapeFoulwind,1,338,E,5,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,34
CapeFoulwind,1,338,E,5,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,35
CapeFoulwind,1,338,E,3,Ctrl,Austrolittorina antipodum,FALSE,2
CapeFoulwind,1,338,E,3,Ctrl,Austrolittorina cincta,FALSE,111
CapeFoulwind,1,338,E,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,381
CapeFoulwind,1,338,E,3,Ctrl,Epopella plicata COUNT,FALSE,363
CapeFoulwind,1,338,E,3,Ctrl,Epopella plicata DEADCOUNT,FALSE,11
CapeFoulwind,1,338,E,3,Ctrl,Haustrum scobina,FALSE,20
CapeFoulwind,1,338,E,3,Ctrl,Notoacmea Black,FALSE,5
CapeFoulwind,1,338,E,3,Ctrl,Notoacmea Net,FALSE,1
CapeFoulwind,1,338,E,3,Ctrl,Notoacmea Radialspokes,FALSE,6
CapeFoulwind,1,338,E,3,Ctrl,Plaxiphora caelata,FALSE,2
CapeFoulwind,1,338,E,3,Ctrl,Risellopsis varia,FALSE,8
CapeFoulwind,1,338,E,3,Ctrl,Sypharochiton pelliserpentis,FALSE,2
CapeFoulwind,1,338,E,3,Ctrl,UNID Tar,TRUE,0.1
CapeFoulwind,1,338,E,3,Ctrl,Xenostrobus pulex COUNT,FALSE,200
CapeFoulwind,1,338,E,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,5
CapeFoulwind,1,338,F,6,- Pred dPrey,Austrolittorina cincta,FALSE,77
CapeFoulwind,1,338,F,6,- Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,63
CapeFoulwind,1,338,F,6,- Pred dPrey,Epopella plicata COUNT,FALSE,66
CapeFoulwind,1,338,F,6,- Pred dPrey,Haustrum scobina,FALSE,1
CapeFoulwind,1,338,F,6,- Pred dPrey,Notoacmea Black,FALSE,36
CapeFoulwind,1,338,F,6,- Pred dPrey,Notoacmea Radialspokes,FALSE,5
CapeFoulwind,1,338,F,6,- Pred dPrey,Risellopsis varia,FALSE,26
CapeFoulwind,1,338,F,6,- Pred dPrey,Xenostrobus pulex COUNT,FALSE,439
CapeFoulwind,1,338,F,4,+ Pred,Austrolittorina antipodum,FALSE,3
CapeFoulwind,1,338,F,4,+ Pred,Austrolittorina cincta,FALSE,34
CapeFoulwind,1,338,F,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,115
CapeFoulwind,1,338,F,4,+ Pred,Epopella plicata COUNT,FALSE,70
CapeFoulwind,1,338,F,4,+ Pred,Epopella plicata DEADCOUNT,FALSE,6
CapeFoulwind,1,338,F,4,+ Pred,Haustrum scobina,FALSE,6
CapeFoulwind,1,338,F,4,+ Pred,Haustrum scobina eggmasses,FALSE,8
CapeFoulwind,1,338,F,4,+ Pred,Mytilus galloprovincialis COUNT,FALSE,1
CapeFoulwind,1,338,F,4,+ Pred,Nereididae spp,FALSE,1
CapeFoulwind,1,338,F,4,+ Pred,Notoacmea Black,FALSE,17
CapeFoulwind,1,338,F,4,+ Pred,Notoacmea Radialspokes,FALSE,7
CapeFoulwind,1,338,F,4,+ Pred,Perna canaliculus COUNT,FALSE,1
CapeFoulwind,1,338,F,4,+ Pred,Risellopsis varia,FALSE,15
CapeFoulwind,1,338,F,4,+ Pred,Sypharochiton pelliserpentis,FALSE,2
CapeFoulwind,1,338,F,4,+ Pred,UNID Algae Red,TRUE,2
CapeFoulwind,1,338,F,4,+ Pred,UNID Tar,TRUE,0.1
CapeFoulwind,1,338,F,4,+ Pred,Xenostrobus pulex COUNT,FALSE,614
CapeFoulwind,2,338,F,4,+ Pred,Xenostrobus pulex COUNT,FALSE,655
CapeFoulwind,1,338,F,4,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,1
CapeFoulwind,1,338,F,2,+ Pred dPrey,Austrolittorina antipodum,FALSE,6
CapeFoulwind,1,338,F,2,+ Pred dPrey,Austrolittorina cincta,FALSE,127
CapeFoulwind,1,338,F,2,+ Pred dPrey,Benhamina obliquata,FALSE,1
CapeFoulwind,1,338,F,2,+ Pred dPrey,Chamaesipho columna DEADCOUNT,FALSE,235
CapeFoulwind,1,338,F,2,+ Pred dPrey,Epopella plicata COUNT,FALSE,96
CapeFoulwind,1,338,F,2,+ Pred dPrey,Epopella plicata DEADCOUNT,FALSE,5
CapeFoulwind,1,338,F,2,+ Pred dPrey,Haustrum scobina,FALSE,4
CapeFoulwind,1,338,F,2,+ Pred dPrey,Haustrum scobina eggmasses,FALSE,7
CapeFoulwind,1,338,F,2,+ Pred dPrey,Notoacmea 2spokes,FALSE,1
CapeFoulwind,1,338,F,2,+ Pred dPrey,Notoacmea Black,FALSE,22
CapeFoulwind,1,338,F,2,+ Pred dPrey,Notoacmea Radialspokes,FALSE,4
CapeFoulwind,1,338,F,2,+ Pred dPrey,Perna canaliculus COUNT,FALSE,3
CapeFoulwind,1,338,F,2,+ Pred dPrey,Porphyra COUNT,FALSE,2
CapeFoulwind,1,338,F,2,+ Pred dPrey,Risellopsis varia,FALSE,1
CapeFoulwind,1,338,F,2,+ Pred dPrey,Siphonaria australis,FALSE,1
CapeFoulwind,1,338,F,2,+ Pred dPrey,UNID Algae Red,TRUE,1
CapeFoulwind,1,338,F,2,+ Pred dPrey,UNID Tar,TRUE,0.5
CapeFoulwind,1,338,F,2,+ Pred dPrey,Xenostrobus pulex COUNT,FALSE,659
CapeFoulwind,1,338,F,2,+ Pred dPrey,Xenostrobus pulex DEADCOUNT,FALSE,2
CapeFoulwind,1,338,F,1,Bare Ctrl,Austrolittorina antipodum,FALSE,26
CapeFoulwind,1,338,F,1,Bare Ctrl,Austrolittorina cincta,FALSE,77
CapeFoulwind,1,338,F,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,11
CapeFoulwind,1,338,F,1,Bare Ctrl,Epopella plicata COUNT,FALSE,28
CapeFoulwind,1,338,F,1,Bare Ctrl,Notoacmea 2spokes,FALSE,1
CapeFoulwind,1,338,F,1,Bare Ctrl,Notoacmea Black,FALSE,7
CapeFoulwind,1,338,F,1,Bare Ctrl,Notoacmea Net,FALSE,1
CapeFoulwind,1,338,F,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,10
CapeFoulwind,1,338,F,1,Bare Ctrl,Porphyra COUNT,FALSE,3
CapeFoulwind,1,338,F,1,Bare Ctrl,Risellopsis varia,FALSE,1
CapeFoulwind,1,338,F,1,Bare Ctrl,Siphonaria australis,FALSE,2
CapeFoulwind,1,338,F,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,1
CapeFoulwind,1,338,F,5,Ctrl,Austrolittorina antipodum,FALSE,4
CapeFoulwind,1,338,F,5,Ctrl,Austrolittorina cincta,FALSE,233
CapeFoulwind,1,338,F,5,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,187
CapeFoulwind,1,338,F,5,Ctrl,Epopella plicata COUNT,FALSE,28
CapeFoulwind,1,338,F,5,Ctrl,Nereididae spp,FALSE,2
CapeFoulwind,1,338,F,5,Ctrl,Notoacmea Black,FALSE,20
CapeFoulwind,1,338,F,5,Ctrl,Notoacmea Radialspokes,FALSE,3
CapeFoulwind,1,338,F,5,Ctrl,Risellopsis varia,FALSE,6
CapeFoulwind,1,338,F,5,Ctrl,UNID Algae Red,TRUE,0.5
CapeFoulwind,1,338,F,5,Ctrl,Xenostrobus pulex COUNT,FALSE,548
TaurangaHead,1,0,A,1,- Pred,Austrolittorina cincta,FALSE,15
TaurangaHead,1,0,A,1,- Pred,Chamaesipho columna DEADCOUNT,FALSE,36
TaurangaHead,1,0,A,1,- Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,A,1,- Pred,Elminius modestus COUNT,FALSE,5
TaurangaHead,1,0,A,1,- Pred,Elminius modestus DEADCOUNT,FALSE,1
TaurangaHead,1,0,A,1,- Pred,Epopella plicata COUNT,FALSE,1
TaurangaHead,1,0,A,1,- Pred,Notoacmea Black,FALSE,6
TaurangaHead,1,0,A,1,- Pred,Patelloida corticata,FALSE,1
TaurangaHead,1,0,A,1,- Pred,Risellopsis varia,FALSE,34
TaurangaHead,1,0,A,1,- Pred,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,0,A,1,- Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,0,A,1,- Pred,Xenostrobus pulex COUNT,FALSE,468
TaurangaHead,2,0,A,1,- Pred,Xenostrobus pulex COUNT,FALSE,474
TaurangaHead,1,0,A,1,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,9
TaurangaHead,1,0,A,4,+ Pred,Austrolittorina antipodum,FALSE,11
TaurangaHead,1,0,A,4,+ Pred,Austrolittorina cincta,FALSE,88
TaurangaHead,1,0,A,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,52
TaurangaHead,1,0,A,4,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,A,4,+ Pred,Epopella plicata COUNT,FALSE,3
TaurangaHead,1,0,A,4,+ Pred,Margarella spp,FALSE,3
TaurangaHead,1,0,A,4,+ Pred,Nereididae spp,FALSE,1
TaurangaHead,1,0,A,4,+ Pred,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,0,A,4,+ Pred,Notoacmea Radialspokes,FALSE,9
TaurangaHead,1,0,A,4,+ Pred,Risellopsis varia,FALSE,13
TaurangaHead,1,0,A,4,+ Pred,Siphonaria australis,FALSE,1
TaurangaHead,1,0,A,4,+ Pred,UNID Algae Red,TRUE,5
TaurangaHead,1,0,A,4,+ Pred,Xenostrobus pulex COUNT,FALSE,592
TaurangaHead,1,0,A,2,Bare Ctrl,Austrolittorina antipodum,FALSE,23
TaurangaHead,1,0,A,2,Bare Ctrl,Austrolittorina cincta,FALSE,315
TaurangaHead,1,0,A,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,195
TaurangaHead,1,0,A,2,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,0,A,2,Bare Ctrl,Epopella plicata COUNT,FALSE,3
TaurangaHead,1,0,A,2,Bare Ctrl,Haustrum scobina,FALSE,1
TaurangaHead,1,0,A,2,Bare Ctrl,Notoacmea Black,FALSE,14
TaurangaHead,1,0,A,2,Bare Ctrl,Notoacmea Net,FALSE,2
TaurangaHead,1,0,A,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,8
TaurangaHead,1,0,A,2,Bare Ctrl,Patelloida corticata,FALSE,1
TaurangaHead,1,0,A,2,Bare Ctrl,Plaxiphora caelata,FALSE,2
