Site,Year,Season,SurveyType,TideZone,Transect,Quad,QuadSize,SpeciesName,MainQuadOnlySpecies,PercentCoverSpecies,ExtrapolatedCount
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Chamaesipho columna,FALSE,TRUE,30
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Diloma nigerrima,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Epopella plicata,FALSE,TRUE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Haustrum scobina,FALSE,FALSE,64
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Margarella sp,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Mytilus galloprovincialis,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Notoacmea 2spokes,TRUE,FALSE,20
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Notoacmea Black,TRUE,FALSE,13.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Notoacmea Net,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Notoacmea Radialspokes,TRUE,FALSE,6.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Patelloida corticata,TRUE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Perna canaliculus,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Risellopsis varia,TRUE,FALSE,63.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Siphonaria australis,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,16
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,UNID Anemone,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,3,0.25,Xenostrobus pulex,FALSE,TRUE,60
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Austrolittorina antipodum,TRUE,FALSE,10
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Austrolittorina cincta,TRUE,FALSE,406.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Bare Rock,FALSE,TRUE,41
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Cellana ornata,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Cellana radians,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Chamaesipho columna,FALSE,TRUE,20
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Elminius modestus,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Epopella plicata,FALSE,TRUE,9
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Haustrum scobina,FALSE,FALSE,59
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Margarella sp,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Mytilus galloprovincialis,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Notoacmea 2spokes,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Notoacmea Black,TRUE,FALSE,16.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Notoacmea Net,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,30
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Patelloida corticata,TRUE,FALSE,8
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Perna canaliculus,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Risellopsis varia,TRUE,FALSE,26.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,4,0.25,Xenostrobus pulex,FALSE,TRUE,30
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Austrolittorina antipodum,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Austrolittorina cincta,TRUE,FALSE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Bare Rock,FALSE,TRUE,23
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Chamaesipho columna,FALSE,TRUE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Epopella plicata,FALSE,TRUE,0.5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Gravel,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Haustrum scobina,FALSE,FALSE,14
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Mytilus galloprovincialis,FALSE,TRUE,9
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Paratrophon patens,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Perna canaliculus,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Plaxiphora caelata,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Risellopsis varia,TRUE,FALSE,5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Sprirorbid sp,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,UNID Anemone,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,UNID Tar,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,1,5,0.25,Xenostrobus pulex,FALSE,TRUE,60
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Austrolittorina cincta,TRUE,FALSE,123.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Bare Rock,FALSE,TRUE,8
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Calantica spinosa,FALSE,TRUE,0.5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Cellana ornata,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Chamaesipho columna,FALSE,TRUE,62
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Epopella plicata,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Haustrum scobina,FALSE,FALSE,31
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Notoacmea 2spokes,TRUE,FALSE,6.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Notoacmea Black,TRUE,FALSE,23.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Notoacmea Radialspokes,TRUE,FALSE,20
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Onchidella nigricans,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Patelloida corticata,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Plaxiphora caelata,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Risellopsis varia,TRUE,FALSE,93.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Siphonaria australis,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,18
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,UNID Anemone,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,UNID Macroalgae,FALSE,TRUE,0.5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,1,0.25,Xenostrobus pulex,FALSE,TRUE,25
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Austrolittorina antipodum,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Austrolittorina cincta,TRUE,FALSE,326.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Bare Rock,FALSE,TRUE,33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Calantica spinosa,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Chamaesipho columna,FALSE,TRUE,14
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Coralline Encrusting Paint,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Elminius modestus,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Epopella plicata,FALSE,TRUE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Haustrum scobina,FALSE,FALSE,19
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Mytilus galloprovincialis,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Notoacmea Black,TRUE,FALSE,20
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Notoacmea Radialspokes,TRUE,FALSE,10
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Patelloida corticata,TRUE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Plaxiphora caelata,FALSE,FALSE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Risellopsis varia,TRUE,FALSE,70
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,UNID Anemone,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,UNID Macroalgae,FALSE,TRUE,0.5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,2,0.25,Xenostrobus pulex,FALSE,TRUE,45
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Austrolittorina antipodum,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Austrolittorina cincta,TRUE,FALSE,46.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Bare Rock,FALSE,TRUE,32
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Calantica spinosa,FALSE,TRUE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Calantica villosa,FALSE,TRUE,0.5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Chamaesipho columna,FALSE,TRUE,8
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Diloma bicanaliculata,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Epopella plicata,FALSE,TRUE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Haustrum scobina,FALSE,FALSE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Margarella sp,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Mytilus galloprovincialis,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Notoacmea 2spokes,TRUE,FALSE,10
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Notoacmea Radialspokes,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Patelloida corticata,TRUE,FALSE,10
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Plaxiphora caelata,FALSE,FALSE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Risellopsis varia,TRUE,FALSE,6.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Siphonaria australis,TRUE,FALSE,5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Sprirorbid sp,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,UNID Anemone,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,3,0.25,Xenostrobus pulex,FALSE,TRUE,50
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Aulacomya atra maoriana,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Austrolittorina cincta,TRUE,FALSE,230
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Bare Rock,FALSE,TRUE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Calantica villosa,FALSE,TRUE,5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Cellana ornata,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Cellana radians,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Chamaesipho columna,FALSE,TRUE,59
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Coralline Encrusting Paint,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Diloma bicanaliculata,FALSE,FALSE,5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Epopella plicata,FALSE,TRUE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Haustrum scobina,FALSE,FALSE,42
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Mytilus galloprovincialis,FALSE,TRUE,16
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Notoacmea 2spokes,TRUE,FALSE,26.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Notoacmea Black,TRUE,FALSE,13.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Notoacmea Net,TRUE,FALSE,3.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Notoacmea Radialspokes,TRUE,FALSE,16.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Patelloida corticata,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Perna canaliculus,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Plaxiphora caelata,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Risellopsis varia,TRUE,FALSE,73.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Siphonaria australis,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,26
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,UNID Anemone,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,4,0.25,Xenostrobus pulex,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Aulacomya atra maoriana,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Bare Rock,FALSE,TRUE,40
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Calantica villosa,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Cellana ornata,FALSE,FALSE,4
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Cellana radians,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Chamaesipho columna,FALSE,TRUE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Coralline Encrusting Paint,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Epopella plicata,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Haustrum haustorium,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Haustrum scobina,FALSE,FALSE,19
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Mytilus galloprovincialis,FALSE,TRUE,30
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Nereididae spp,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Notoacmea 2spokes,TRUE,FALSE,13.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Notoacmea Black,TRUE,FALSE,143.33
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Notoacmea Net,TRUE,FALSE,6.66
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Notoacmea Radialspokes,TRUE,FALSE,60
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Paratrophon patens,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Patelloida corticata,TRUE,FALSE,6
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Perna canaliculus,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Risellopsis varia,TRUE,FALSE,14
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Siphonaria australis,TRUE,FALSE,1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Sprirorbid sp,FALSE,TRUE,0.1
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,8
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,UNID Anemone,FALSE,TRUE,0.5
CapeFoulwind,2006,Summer,Quads_All_species,Mid,2,5,0.25,Xenostrobus pulex,FALSE,TRUE,14
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Bare Rock,FALSE,TRUE,18
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Cellana ornata,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Chamaesipho columna,FALSE,TRUE,8
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Epopella plicata,FALSE,TRUE,27
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Haustrum scobina,FALSE,FALSE,15
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Onchidella nigricans,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,5
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,UNID Anemone,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,1,0.25,Xenostrobus pulex,FALSE,TRUE,47
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Bare Rock,FALSE,TRUE,18
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Cellana radians,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Chamaesipho brunnea,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Chamaesipho columna,FALSE,TRUE,24
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Epopella plicata,FALSE,TRUE,26
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Haustrum scobina,FALSE,FALSE,46
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,10
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,2,0.25,Xenostrobus pulex,FALSE,TRUE,31
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Bare Rock,FALSE,TRUE,15
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Chamaesipho columna,FALSE,TRUE,10
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Epopella plicata,FALSE,TRUE,31
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Haustrum scobina,FALSE,FALSE,22
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Nereididae spp,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,6
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,UNID Anemone,FALSE,TRUE,5
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,3,0.25,Xenostrobus pulex,FALSE,TRUE,28
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Bare Rock,FALSE,TRUE,56
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Cellana ornata,FALSE,FALSE,13
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Cellana radians,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Chamaesipho brunnea,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Chamaesipho columna,FALSE,TRUE,9
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Epopella plicata,FALSE,TRUE,30
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Haustrum scobina,FALSE,FALSE,42
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Mytilus galloprovincialis,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Onchidella nigricans,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,UNID Anemone,FALSE,TRUE,2
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,4,0.25,Xenostrobus pulex,FALSE,TRUE,9
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Bare Rock,FALSE,TRUE,5
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Calantica spinosa,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Cellana ornata,FALSE,FALSE,6
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Chamaesipho columna,FALSE,TRUE,58
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Epopella plicata,FALSE,TRUE,2
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Haustrum scobina,FALSE,FALSE,3
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Nereididae spp,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Onchidella nigricans,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,High,3,5,0.25,Xenostrobus pulex,FALSE,TRUE,35
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Bare Rock,FALSE,TRUE,10
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Chamaesipho columna,FALSE,TRUE,51
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Coralline Encrusting Paint,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Epopella plicata,FALSE,TRUE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Haustrum haustorium,FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Nereididae spp,FALSE,FALSE,2
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Pateriella spp (2),FALSE,FALSE,1
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Sypharochiton pelliserpentis,FALSE,FALSE,7
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,UNID Anemone,FALSE,TRUE,3
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,1,0.25,Xenostrobus pulex,FALSE,TRUE,35
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Bare Rock,FALSE,TRUE,4
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Chamaesipho columna,FALSE,TRUE,9
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,2,0.25,Xenostrobus pulex,FALSE,TRUE,89
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Bare Rock,FALSE,TRUE,6
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Calantica spinosa,FALSE,TRUE,2
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Chamaesipho columna,FALSE,TRUE,50
CapeFoulwind,2006,Summer,Quads_Large_&_Rare_species_only,Mid,3,3,0.25,Coralline Encrusting Paint,FALSE,TRUE,2
